,bay_top1,bay_top2,bay_top3,gnt_top1,gnt_top2,gnt_top3,match
4981,1,2,3,0,3,1,False
4982,0,1,2,3,4,0,False
4983,4,1,2,0,4,3,False
4984,1,3,4,4,3,0,False
4985,1,2,3,0,1,4,False
4986,0,1,2,3,0,4,False
4987,0,1,2,4,1,0,False
4988,0,3,4,4,0,3,True
4989,2,0,1,4,3,0,False
4990,0,2,4,3,4,0,False
4991,0,1,4,0,3,2,False
4992,0,1,2,3,4,0,False
4993,0,1,2,4,3,0,False
4994,0,1,2,4,3,1,False
4995,0,1,2,0,3,4,False
4996,0,1,2,4,0,2,False
4997,0,2,1,4,3,1,False
4998,3,0,1,4,3,0,False
4999,0,1,2,4,3,0,False
5000,0,1,2,4,3,0,False
5001,0,1,2,3,0,4,False
5002,0,1,2,4,3,0,False
5003,0,1,2,4,3,0,False
5004,0,1,2,4,3,1,False
5005,1,2,3,4,0,1,False
5006,1,2,0,4,3,0,False
5007,2,4,0,3,4,0,False
5008,0,1,2,4,3,0,False
5009,0,1,2,0,3,4,False
5010,0,1,2,4,1,3,False
5011,0,2,1,0,4,3,False
5012,1,2,3,0,4,3,False
5013,2,0,1,4,3,0,False
5014,0,1,2,0,4,3,False
5015,3,1,4,3,4,1,True
5016,1,3,4,0,3,1,False
5017,0,1,2,0,3,4,False
5018,1,0,2,4,3,0,False
5019,3,1,4,0,1,3,False
5020,1,2,3,3,4,0,False
5021,0,1,2,4,3,0,False
5022,3,0,1,4,2,0,False
5023,1,0,2,4,1,3,False
5024,0,3,4,4,3,0,True
5025,1,2,3,3,0,4,False
5026,0,1,2,4,3,1,False
5027,1,2,3,0,4,3,False
5028,0,1,4,0,4,3,False
5029,0,1,2,4,1,0,False
5030,3,0,1,0,4,3,False
5031,0,2,1,0,4,3,False
5032,1,4,0,0,4,3,False
5033,0,1,2,4,0,3,False
5034,1,3,4,0,4,3,False
5035,1,2,4,4,3,1,False
5036,0,1,2,0,4,3,False
5037,0,1,2,3,0,4,False
5038,0,2,1,4,0,3,False
5039,0,1,2,0,4,3,False
5040,3,0,1,0,3,4,False
5041,0,1,2,3,0,1,False
5042,2,1,3,4,0,3,False
5043,0,3,1,0,4,3,False
5044,3,0,1,4,0,3,False
5045,1,3,4,4,3,0,False
5046,0,2,1,4,0,3,False
5047,1,2,0,3,4,1,False
5048,1,2,4,0,2,3,False
5049,0,1,2,3,0,2,False
5050,0,1,2,4,0,3,False
5051,0,1,2,0,3,4,False
5052,0,1,2,4,1,3,False
5053,0,1,2,3,4,0,False
5054,1,2,4,0,3,4,False
5055,1,2,4,4,1,0,False
5056,0,1,2,4,3,0,False
5057,1,2,3,4,0,1,False
5058,1,3,0,0,3,4,False
5059,3,1,4,4,1,3,True
5060,1,2,3,0,4,3,False
5061,1,2,3,0,3,1,False
5062,0,1,2,3,4,0,False
5063,1,2,3,4,1,0,False
5064,4,1,2,0,4,3,False
5065,0,1,2,4,3,1,False
5066,1,3,4,0,4,3,False
5067,2,0,1,4,1,3,False
5068,2,1,4,3,4,0,False
5069,1,2,0,4,3,0,False
5070,0,1,2,4,0,3,False
5071,4,1,3,0,3,4,False
5072,0,1,2,3,4,0,False
5073,1,3,2,4,1,0,False
5074,0,1,3,0,1,3,True
5075,0,2,1,0,3,4,False
5076,1,2,4,4,3,0,False
5077,0,1,2,0,3,1,False
5078,1,2,3,4,0,3,False
5079,0,1,2,3,4,0,False
5080,0,2,1,4,3,0,False
5081,1,2,3,0,4,1,False
5082,0,1,2,1,0,3,False
5083,0,1,2,4,1,0,False
5084,0,1,2,4,0,3,False
5085,0,1,2,4,3,0,False
5086,1,2,4,4,1,0,False
5087,1,2,4,0,1,4,False
5088,2,1,3,0,4,1,False
5089,2,4,1,3,4,0,False
5090,1,2,3,3,4,0,False
5091,1,2,3,0,3,4,False
5092,0,1,2,3,4,1,False
5093,1,2,3,0,3,4,False
5094,0,1,2,4,3,0,False
5095,1,2,3,3,0,4,False
5096,0,1,2,4,0,3,False
5097,1,2,3,4,1,0,False
5098,1,3,4,4,1,3,True
5099,0,1,2,0,3,4,False
5100,0,1,2,3,4,0,False
5101,2,4,1,4,3,0,False
5102,0,1,2,0,4,3,False
5103,1,2,4,4,3,0,False
5104,1,2,3,0,4,3,False
5105,0,1,2,0,3,4,False
5106,2,0,1,0,3,4,False
5107,3,1,2,4,3,0,False
5108,0,1,2,0,3,2,False
5109,1,0,2,3,0,4,False
5110,1,2,3,0,1,4,False
5111,0,1,2,0,4,3,False
5112,0,1,4,0,4,3,False
5113,1,3,0,4,3,0,False
5114,3,0,1,4,3,0,False
5115,0,3,4,4,0,3,True
5116,0,1,2,1,0,4,False
5117,0,1,2,4,1,0,False
5118,1,3,4,0,4,3,False
5119,1,2,3,4,1,0,False
5120,0,1,2,4,0,3,False
5121,0,1,2,4,3,0,False
5122,4,1,2,4,0,3,False
5123,1,2,4,0,3,4,False
5124,2,4,0,3,4,0,False
5125,0,1,2,4,1,0,False
5126,3,4,0,4,1,0,False
5127,1,0,2,1,4,0,False
5128,0,3,4,4,3,2,False
5129,2,0,1,4,3,0,False
5130,0,1,2,4,3,0,False
5131,1,3,4,4,1,0,False
5132,1,4,3,3,1,0,False
5133,0,1,2,3,0,4,False
5134,1,2,3,0,3,4,False
5135,0,1,2,3,0,4,False
5136,3,1,4,0,1,4,False
5137,0,1,2,0,4,3,False
5138,1,2,4,4,0,1,False
5139,0,2,1,4,0,3,False
5140,0,1,2,3,4,1,False
5141,1,2,3,3,4,1,False
5142,2,1,3,0,1,4,False
5143,0,1,2,3,0,4,False
5144,1,2,3,3,4,0,False
5145,0,1,2,4,1,0,False
5146,1,2,3,4,1,0,False
5147,0,2,1,3,4,0,False
5148,0,1,2,0,1,4,False
5149,0,1,2,3,4,0,False
5150,0,3,1,4,3,0,False
5151,2,4,0,0,3,4,False
5152,3,0,1,0,4,3,False
5153,0,1,2,3,1,4,False
5154,1,2,3,0,4,1,False
5155,0,1,2,0,3,4,False
5156,3,0,1,4,0,3,False
5157,0,1,2,0,4,3,False
5158,0,1,2,3,4,1,False
5159,0,1,2,4,3,0,False
5160,4,1,3,0,4,3,False
5161,1,2,3,0,4,3,False
5162,1,2,3,0,3,2,False
5163,1,2,3,4,3,0,False
5164,1,3,4,0,4,3,False
5165,0,1,2,0,4,3,False
5166,0,1,2,0,1,4,False
5167,1,4,0,0,4,3,False
5168,1,2,3,3,0,4,False
5169,3,0,1,3,4,0,False
5170,3,0,1,1,4,0,False
5171,0,1,2,0,3,4,False
5172,1,0,2,4,3,1,False
5173,0,1,2,0,3,4,False
5174,0,2,1,4,0,3,False
5175,1,2,3,4,0,1,False
5176,2,4,0,3,4,0,False
5177,0,3,1,0,3,1,True
5178,0,1,2,0,4,3,False
5179,0,1,2,3,4,0,False
5180,0,1,2,4,3,0,False
5181,0,1,2,3,4,0,False
5182,0,1,2,4,0,3,False
5183,0,1,2,3,0,1,False
5184,2,0,1,0,3,2,False
5185,1,2,3,4,3,0,False
5186,1,2,4,0,4,3,False
5187,1,3,4,0,3,4,False
5188,0,1,2,4,0,3,False
5189,2,0,1,0,4,3,False
5190,1,2,4,0,4,3,False
5191,0,1,2,4,3,0,False
5192,0,2,1,0,4,1,False
5193,1,3,4,3,0,4,False
5194,1,2,3,0,3,4,False
5195,0,1,2,3,0,4,False
5196,0,1,2,4,3,0,False
5197,1,2,4,4,3,0,False
5198,0,1,2,4,0,3,False
5199,1,2,3,3,0,4,False
5200,4,1,3,0,3,4,False
5201,0,1,2,0,1,4,False
5202,0,2,1,4,3,0,False
5203,0,1,4,0,3,4,False
5204,1,2,4,0,2,3,False
5205,2,0,1,3,4,0,False
5206,1,2,4,3,0,4,False
5207,1,2,0,0,2,4,False
5208,2,0,1,4,0,3,False
5209,1,3,4,4,0,1,False
5210,0,1,2,4,0,3,False
5211,4,3,2,4,1,3,False
5212,1,2,3,1,0,4,False
5213,0,1,2,4,1,0,False
5214,0,1,2,4,3,2,False
5215,0,1,2,4,1,0,False
5216,1,3,4,1,0,3,False
5217,0,2,1,4,3,0,False
5218,1,0,2,0,3,4,False
5219,0,2,1,4,0,3,False
5220,3,0,1,4,0,1,False
5221,3,0,1,0,4,3,False
5222,0,1,2,4,0,1,False
5223,0,1,2,4,3,0,False
5224,0,1,2,4,1,3,False
5225,1,3,4,0,3,4,False
5226,0,1,2,3,4,0,False
5227,0,1,2,4,3,0,False
5228,0,1,2,3,2,1,False
5229,1,3,4,4,1,0,False
5230,1,2,3,3,4,0,False
5231,2,0,1,4,3,0,False
5232,2,4,0,3,2,0,False
5233,2,4,0,3,1,0,False
5234,0,2,3,4,3,0,False
5235,1,2,3,0,3,4,False
5236,2,4,3,3,0,1,False
5237,2,0,1,3,0,4,False
5238,0,1,2,3,4,0,False
5239,1,2,3,4,0,3,False
5240,1,3,4,4,0,1,False
5241,0,1,2,0,3,4,False
5242,2,4,0,3,4,1,False
5243,0,3,1,3,4,0,False
5244,0,1,2,4,3,1,False
5245,0,3,1,4,0,3,False
5246,0,1,2,3,4,0,False
5247,2,0,1,4,0,1,False
5248,0,1,2,4,3,0,False
5249,1,3,4,4,1,0,False
5250,3,0,1,4,3,0,False
5251,2,3,4,4,0,3,False
5252,0,1,2,3,0,1,False
5253,0,1,2,4,3,0,False
5254,3,0,1,0,3,4,False
5255,0,1,2,3,4,0,False
5256,0,1,2,3,4,0,False
5257,1,2,3,4,1,0,False
5258,1,2,4,4,3,0,False
5259,0,1,2,0,3,4,False
5260,0,1,2,0,4,2,False
5261,1,2,3,0,1,4,False
5262,0,1,2,4,0,1,False
5263,1,2,3,3,4,0,False
5264,0,2,3,4,0,1,False
5265,1,0,2,0,4,3,False
5266,0,1,2,1,0,4,False
5267,2,1,3,4,0,3,False
5268,0,4,1,4,2,0,False
5269,3,4,0,0,4,1,False
5270,0,1,2,3,1,4,False
5271,0,2,4,4,3,0,False
5272,1,0,2,4,3,0,False
5273,0,2,1,4,1,3,False
5274,0,1,2,4,3,0,False
5275,0,1,2,4,0,3,False
5276,0,3,4,4,0,3,True
5277,0,1,2,4,3,0,False
5278,4,1,3,0,4,3,False
5279,0,3,1,4,0,3,False
5280,0,1,2,0,4,3,False
5281,0,1,2,4,3,0,False
5282,0,1,2,4,3,0,False
5283,0,3,4,4,3,0,True
5284,0,1,2,4,0,3,False
5285,2,0,1,4,0,3,False
5286,1,3,4,0,3,4,False
5287,0,1,2,4,1,0,False
5288,0,1,2,0,3,4,False
5289,1,3,4,0,4,3,False
5290,1,2,3,1,0,4,False
5291,1,3,4,0,4,3,False
5292,1,2,3,0,3,4,False
5293,0,1,2,4,3,0,False
5294,0,2,3,4,3,0,False
5295,0,2,1,4,0,3,False
5296,3,1,2,3,0,4,False
5297,0,1,2,4,0,3,False
5298,3,0,1,3,4,0,False
5299,0,1,2,4,1,0,False
5300,0,1,2,0,4,1,False
5301,1,2,3,0,3,4,False
5302,0,1,4,3,0,4,False
5303,0,3,1,4,1,3,False
5304,0,1,2,4,3,1,False
5305,0,1,2,3,4,0,False
5306,2,0,1,4,1,0,False
5307,0,2,1,4,3,0,False
5308,4,1,2,0,3,4,False
5309,1,2,4,1,4,0,False
5310,0,1,2,4,3,0,False
5311,3,0,1,3,0,1,True
5312,0,1,2,0,4,3,False
5313,3,0,1,4,1,3,False
5314,0,1,2,4,3,0,False
5315,1,3,4,0,1,4,False
5316,0,1,2,4,3,1,False
5317,0,1,2,4,3,0,False
5318,0,1,2,4,0,3,False
5319,1,3,4,0,4,1,False
5320,3,4,1,0,3,4,False
5321,0,1,2,4,3,1,False
5322,0,1,2,0,4,2,False
5323,1,0,2,4,3,0,False
5324,0,3,4,4,0,3,True
5325,1,0,2,3,0,2,False
5326,1,2,3,0,4,3,False
5327,1,2,4,0,1,4,False
5328,0,1,2,4,3,0,False
5329,2,1,3,0,1,3,False
5330,3,1,2,0,4,3,False
5331,0,1,2,0,2,4,False
5332,0,1,2,0,1,3,False
5333,0,3,1,4,3,0,False
5334,4,1,2,0,4,1,False
5335,3,0,1,4,0,3,False
5336,2,0,1,4,3,0,False
5337,0,3,4,4,3,2,False
5338,3,2,4,3,0,4,False
5339,0,1,2,4,0,3,False
5340,0,1,2,0,4,3,False
5341,0,1,2,3,4,0,False
5342,0,1,2,3,4,0,False
5343,0,1,2,3,1,4,False
5344,1,2,0,3,0,1,False
5345,0,1,2,3,4,0,False
5346,1,3,4,0,4,1,False
5347,1,4,0,0,4,3,False
5348,3,0,1,0,3,4,False
5349,0,1,2,4,3,2,False
5350,1,4,3,0,4,3,False
5351,0,1,2,0,4,1,False
5352,0,1,2,4,3,0,False
5353,0,2,1,4,3,0,False
5354,1,2,3,0,1,4,False
5355,0,2,1,4,0,3,False
5356,2,4,0,4,3,0,False
5357,0,1,2,4,1,0,False
5358,0,1,2,4,0,3,False
5359,0,1,2,3,4,0,False
5360,0,1,2,3,4,0,False
5361,0,1,2,3,0,4,False
5362,2,1,4,0,4,3,False
5363,0,2,1,4,3,0,False
5364,3,0,1,0,4,3,False
5365,2,0,1,3,1,4,False
5366,1,3,0,0,4,3,False
5367,0,1,2,4,3,0,False
5368,0,2,3,4,0,3,False
5369,0,1,2,3,4,1,False
5370,0,3,4,4,3,0,True
5371,1,2,3,0,3,4,False
5372,2,0,1,0,3,4,False
5373,0,3,1,0,3,4,False
5374,0,2,3,4,0,3,False
5375,0,3,1,4,3,0,False
5376,0,3,4,4,1,0,False
5377,0,1,2,4,0,1,False
5378,0,1,2,3,0,1,False
5379,0,1,2,3,0,4,False
5380,2,0,1,4,3,0,False
5381,0,1,2,0,4,1,False
5382,2,4,1,4,0,3,False
5383,1,3,4,0,4,3,False
5384,3,0,1,0,4,3,False
5385,0,1,2,3,4,0,False
5386,4,1,2,0,3,4,False
5387,3,0,1,4,0,3,False
5388,2,4,0,4,0,3,False
5389,0,1,2,3,0,4,False
5390,0,1,2,3,0,4,False
5391,3,0,1,0,3,4,False
5392,3,0,1,4,2,3,False
5393,3,0,1,3,4,0,False
5394,0,3,1,4,0,3,False
5395,1,2,3,0,3,4,False
5396,0,1,2,0,3,4,False
5397,2,4,0,0,4,1,False
5398,1,3,4,4,0,3,False
5399,3,0,1,4,0,3,False
5400,0,3,4,4,0,3,True
5401,0,1,2,3,0,4,False
5402,1,2,3,0,3,4,False
5403,0,2,1,4,3,1,False
5404,0,3,4,4,3,0,True
5405,0,1,2,4,3,0,False
5406,0,1,2,3,1,0,False
5407,1,3,4,4,3,0,False
5408,4,0,1,0,3,4,False
5409,2,4,0,0,4,1,False
5410,0,1,2,0,3,1,False
5411,0,1,2,4,3,0,False
5412,0,1,2,4,0,3,False
5413,0,3,4,4,3,0,True
5414,0,1,2,0,3,4,False
5415,0,1,2,4,3,0,False
5416,1,2,3,0,4,2,False
5417,2,4,1,3,1,4,False
5418,0,1,2,0,3,1,False
5419,1,2,4,0,1,4,False
5420,0,1,2,0,3,4,False
5421,4,0,1,4,1,0,True
5422,2,4,0,4,3,0,False
5423,2,4,0,3,4,0,False
5424,0,2,1,4,0,3,False
5425,2,4,1,4,3,0,False
5426,0,1,2,0,3,1,False
5427,1,2,3,3,1,4,False
5428,1,3,4,0,4,3,False
5429,2,4,0,3,4,0,False
5430,0,1,2,3,4,0,False
5431,1,3,4,4,3,0,False
5432,1,3,0,3,0,4,False
5433,2,1,4,0,4,3,False
5434,0,1,2,0,4,1,False
5435,4,1,2,0,3,4,False
5436,0,1,2,3,0,4,False
5437,1,2,4,3,4,0,False
5438,1,2,3,0,4,3,False
5439,0,1,2,3,4,0,False
5440,2,4,0,3,4,0,False
5441,1,3,4,0,4,3,False
5442,1,0,2,4,3,0,False
5443,0,1,2,4,3,0,False
5444,0,1,2,4,3,0,False
5445,2,4,0,3,4,0,False
5446,1,3,4,0,3,4,False
5447,2,1,0,4,3,0,False
5448,0,3,4,4,1,3,False
5449,0,3,4,4,0,3,True
5450,0,1,2,4,1,0,False
5451,1,2,3,3,0,4,False
5452,0,1,3,3,0,4,False
5453,0,1,2,3,4,0,False
5454,0,3,2,4,1,0,False
5455,3,1,4,0,4,3,False
5456,1,2,3,0,4,1,False
5457,1,2,3,1,0,3,False
5458,0,1,2,0,3,4,False
5459,3,0,1,0,3,4,False
5460,0,1,2,0,4,3,False
5461,0,1,2,3,4,0,False
5462,0,1,2,0,4,3,False
5463,0,1,2,0,4,1,False
5464,1,2,0,0,2,3,False
5465,0,1,2,4,1,0,False
5466,0,1,2,3,4,2,False
5467,1,0,2,4,0,3,False
5468,1,2,3,4,3,0,False
5469,1,2,3,0,3,4,False
5470,0,1,2,3,4,0,False
5471,1,2,0,4,3,1,False
5472,1,2,3,0,4,3,False
5473,0,2,1,4,3,0,False
5474,3,0,2,4,0,3,False
5475,0,1,2,4,0,3,False
5476,0,1,2,0,4,3,False
5477,1,2,3,0,1,3,False
5478,0,1,2,4,0,3,False
5479,0,3,4,4,1,3,False
5480,0,1,2,4,0,3,False
5481,0,1,3,3,4,0,False
5482,0,2,4,0,3,4,False
5483,3,0,1,3,4,1,False
5484,1,3,4,3,2,1,False
5485,1,2,3,3,4,1,False
5486,2,0,1,4,3,0,False
5487,1,0,2,4,3,0,False
5488,0,1,2,3,4,0,False
5489,0,1,2,0,3,1,False
5490,1,3,0,3,4,1,False
5491,0,1,2,4,0,3,False
5492,1,2,4,4,3,0,False
5493,0,1,2,4,1,3,False
5494,1,2,3,0,4,3,False
5495,0,1,2,4,3,0,False
5496,0,1,2,4,3,0,False
5497,4,0,1,0,4,1,True
5498,1,2,3,0,4,3,False
5499,1,2,3,0,1,3,False
5500,3,2,4,4,0,3,False
5501,3,0,1,0,3,4,False
5502,3,2,4,0,3,4,False
5503,2,0,1,3,4,0,False
5504,1,4,2,0,4,3,False
5505,0,1,2,4,3,0,False
5506,0,1,2,4,3,0,False
5507,0,2,1,3,0,4,False
5508,0,3,1,4,3,0,False
5509,0,3,4,4,3,1,False
5510,0,1,2,4,0,3,False
5511,0,1,2,4,3,0,False
5512,2,4,3,3,4,0,False
5513,0,1,2,4,0,1,False
5514,0,1,2,3,4,1,False
5515,0,1,2,0,3,1,False
5516,1,0,2,0,4,3,False
5517,2,1,3,4,1,3,False
5518,0,1,2,3,0,1,False
5519,1,2,3,4,3,0,False
5520,0,1,2,0,3,4,False
5521,1,2,3,1,4,0,False
5522,1,2,4,3,1,0,False
5523,3,0,1,4,3,0,False
5524,0,1,2,3,4,0,False
5525,0,1,2,4,1,3,False
5526,1,0,2,4,0,3,False
5527,0,1,2,4,0,1,False
5528,3,1,2,0,4,3,False
5529,0,1,2,4,0,3,False
5530,0,1,2,3,4,0,False
5531,0,1,2,4,3,0,False
5532,0,2,1,4,0,3,False
5533,1,2,3,0,3,4,False
5534,1,0,2,3,0,4,False
5535,1,2,0,3,1,0,False
5536,0,1,2,4,3,0,False
5537,1,0,2,4,3,0,False
5538,1,3,4,3,0,1,False
5539,0,1,2,3,1,0,False
5540,0,1,2,0,4,3,False
5541,0,1,2,0,3,4,False
5542,0,1,2,4,3,0,False
5543,1,0,2,0,4,3,False
5544,0,3,4,4,3,1,False
5545,2,0,1,3,4,0,False
5546,3,0,1,0,3,4,False
5547,0,1,2,3,4,0,False
5548,0,1,2,4,0,1,False
5549,0,1,2,0,3,1,False
5550,0,1,2,0,2,3,False
5551,2,0,1,0,4,3,False
5552,1,2,4,4,3,0,False
5553,0,1,2,4,3,0,False
5554,2,4,0,1,4,3,False
5555,2,4,1,3,4,0,False
5556,1,2,3,4,1,3,False
5557,0,1,2,0,4,3,False
5558,0,2,1,4,3,1,False
5559,0,1,2,4,3,0,False
5560,2,4,0,4,3,0,False
5561,3,4,0,4,0,3,True
5562,3,0,1,3,4,0,False
5563,1,2,4,3,1,0,False
5564,0,1,2,0,4,3,False
5565,1,2,3,0,3,4,False
5566,1,2,3,4,1,0,False
5567,2,3,4,4,0,3,False
5568,0,1,4,4,0,3,False
5569,0,2,3,4,0,3,False
5570,0,1,2,3,0,4,False
5571,1,2,3,3,0,1,False
5572,0,1,2,3,4,0,False
5573,1,0,2,3,2,0,False
5574,2,1,3,4,1,3,False
5575,3,1,2,1,3,0,False
5576,0,1,2,0,3,1,False
5577,0,1,2,4,3,0,False
5578,0,1,2,4,1,3,False
5579,0,1,2,4,3,0,False
5580,0,1,2,4,0,3,False
5581,0,1,2,0,4,1,False
5582,1,2,3,0,3,4,False
5583,1,3,4,0,1,4,False
5584,3,0,1,4,0,3,False
5585,1,3,4,0,4,3,False
5586,0,1,2,0,3,4,False
5587,0,1,2,0,1,4,False
5588,0,1,2,4,1,2,False
5589,3,0,1,4,0,1,False
5590,2,4,0,4,3,0,False
5591,0,3,4,4,0,3,True
5592,4,0,1,0,4,3,False
5593,0,1,4,0,2,3,False
5594,0,1,2,0,3,4,False
5595,1,2,4,1,3,0,False
5596,1,0,2,3,4,0,False
5597,2,3,4,0,3,4,False
5598,3,1,0,4,3,0,False
5599,0,3,1,4,1,0,False
5600,0,1,2,4,3,0,False
5601,0,1,3,4,0,3,False
5602,0,1,2,3,4,0,False
5603,3,0,1,4,0,3,False
5604,1,3,4,4,3,0,False
5605,1,0,2,4,3,0,False
5606,1,2,3,3,0,2,False
5607,1,3,4,4,0,3,False
5608,1,2,3,0,3,4,False
5609,1,2,3,4,0,3,False
5610,0,1,2,3,0,4,False
5611,1,2,3,4,0,1,False
5612,0,1,2,4,0,3,False
5613,0,2,1,4,0,2,False
5614,0,1,2,4,1,0,False
5615,0,1,2,3,0,2,False
5616,1,0,2,4,0,1,False
5617,0,3,4,4,3,1,False
5618,0,1,3,4,1,3,False
5619,1,2,4,0,3,4,False
5620,1,2,4,3,4,0,False
5621,1,3,4,0,3,4,False
5622,2,0,1,0,4,3,False
5623,0,1,4,3,0,4,False
5624,0,1,2,3,4,0,False
5625,0,1,2,1,0,4,False
5626,1,2,3,4,0,3,False
5627,2,1,3,0,1,4,False
5628,0,1,4,0,4,3,False
5629,0,1,2,3,2,0,False
5630,2,0,1,0,4,1,False
5631,0,1,2,3,4,0,False
5632,2,0,1,4,3,1,False
5633,3,0,1,3,4,0,False
5634,2,0,1,4,3,0,False
5635,0,1,2,0,3,4,False
5636,3,0,1,3,4,0,False
5637,0,2,1,4,3,1,False
5638,0,1,2,4,3,1,False
5639,3,0,1,0,3,4,False
5640,0,1,2,3,4,0,False
5641,0,1,2,0,3,4,False
5642,1,2,3,3,4,1,False
5643,2,3,0,4,3,0,False
5644,1,2,3,4,3,0,False
5645,0,3,1,4,2,3,False
5646,2,0,1,3,4,0,False
5647,0,1,2,4,0,3,False
5648,0,1,2,4,0,3,False
5649,0,3,1,4,3,0,False
5650,1,0,2,4,3,0,False
5651,0,2,3,4,0,3,False
5652,2,4,0,0,3,4,False
5653,2,1,3,0,1,3,False
5654,0,3,1,4,3,0,False
5655,0,3,2,4,3,0,False
5656,1,3,2,0,1,4,False
5657,1,2,0,4,0,3,False
5658,0,1,2,3,4,0,False
5659,1,2,0,0,4,3,False
5660,0,3,2,4,2,3,False
5661,0,1,2,3,4,0,False
5662,0,1,2,3,4,0,False
5663,2,1,0,0,4,3,False
5664,1,2,0,3,4,0,False
5665,1,3,4,0,4,3,False
5666,2,1,3,3,0,4,False
5667,4,1,3,0,4,1,False
5668,0,1,2,4,3,0,False
5669,0,1,3,0,1,4,False
5670,0,1,2,4,3,1,False
5671,3,0,1,4,1,3,False
5672,1,2,4,4,0,3,False
5673,1,2,4,4,3,0,False
5674,2,4,0,4,0,3,False
5675,2,4,0,4,0,3,False
5676,2,3,1,3,4,0,False
5677,0,1,2,0,4,3,False
5678,0,1,2,4,0,3,False
5679,0,1,2,3,1,4,False
5680,0,2,1,4,1,0,False
5681,3,0,1,3,4,0,False
5682,1,3,4,4,3,0,False
5683,0,1,2,4,2,0,False
5684,0,1,2,4,3,0,False
5685,1,2,4,0,4,3,False
5686,0,1,2,4,3,0,False
5687,0,1,2,3,0,2,False
5688,2,1,4,3,0,4,False
5689,0,1,2,3,0,4,False
5690,3,1,2,4,0,1,False
5691,0,1,2,3,0,4,False
5692,4,0,3,4,0,3,True
5693,0,1,2,4,3,0,False
5694,2,1,3,4,1,3,False
5695,1,2,3,0,3,4,False
5696,1,2,4,0,3,1,False
5697,0,1,2,3,4,0,False
5698,0,1,2,3,4,0,False
5699,0,1,2,4,3,0,False
5700,1,3,4,4,0,3,False
5701,1,3,0,4,0,1,False
5702,1,2,3,0,4,3,False
5703,1,3,4,3,4,0,False
5704,1,2,4,4,0,3,False
5705,1,3,4,0,3,4,False
5706,1,3,4,4,3,0,False
5707,1,2,3,3,1,4,False
5708,1,2,3,4,3,1,False
5709,1,3,4,0,3,4,False
5710,2,4,1,3,4,0,False
5711,1,3,4,0,4,3,False
5712,0,1,2,3,4,1,False
5713,1,4,0,0,1,2,False
5714,0,1,2,4,3,0,False
5715,0,1,2,4,3,0,False
5716,1,2,4,0,4,3,False
5717,0,2,1,4,3,0,False
5718,1,3,2,0,3,4,False
5719,3,0,1,4,0,3,False
5720,2,0,1,4,0,3,False
5721,0,1,2,0,3,4,False
5722,0,1,2,0,3,1,False
5723,1,0,2,3,4,0,False
5724,2,4,0,3,4,0,False
5725,1,0,2,0,3,1,False
5726,1,2,3,0,3,4,False
5727,2,0,1,0,1,3,False
5728,0,1,2,4,0,3,False
5729,2,0,1,0,4,3,False
5730,2,0,1,3,4,0,False
5731,0,1,2,0,4,3,False
5732,3,1,4,0,4,3,False
5733,1,2,3,3,0,4,False
5734,0,1,2,0,4,3,False
5735,1,0,2,0,4,3,False
5736,1,2,3,0,4,3,False
5737,0,1,2,0,4,3,False
5738,0,1,2,4,0,3,False
5739,1,4,3,0,3,4,False
5740,0,2,4,3,4,1,False
5741,1,3,4,4,0,1,False
5742,0,1,4,0,3,4,False
5743,1,2,3,0,4,3,False
5744,0,1,4,0,4,3,False
5745,0,1,2,0,4,3,False
5746,0,1,2,4,1,0,False
5747,1,3,4,0,1,4,False
5748,4,1,2,4,1,0,False
5749,2,3,0,4,0,3,False
5750,0,1,2,0,2,4,False
5751,1,2,3,0,4,3,False
5752,0,1,2,3,4,0,False
5753,0,1,2,3,0,4,False
5754,2,4,0,4,3,1,False
5755,2,0,1,0,1,3,False
5756,0,3,4,4,3,0,True
5757,0,1,2,3,4,0,False
5758,3,0,1,3,4,0,False
5759,0,1,2,0,4,3,False
5760,0,1,2,4,0,3,False
5761,0,1,2,3,4,0,False
5762,2,4,0,4,1,3,False
5763,0,2,1,4,3,0,False
5764,2,4,3,3,0,4,False
5765,0,3,1,4,3,0,False
5766,0,1,4,0,3,4,False
5767,2,0,1,4,3,0,False
5768,2,0,1,0,3,4,False
5769,0,1,2,0,4,3,False
5770,0,1,3,4,3,0,False
5771,0,1,2,4,0,1,False
5772,1,2,3,3,4,1,False
5773,0,1,2,4,0,1,False
5774,0,1,2,4,3,0,False
5775,0,1,2,4,3,0,False
5776,0,1,2,4,0,2,False
5777,0,2,1,3,0,1,False
5778,0,1,2,3,4,0,False
5779,0,1,2,0,3,4,False
5780,0,1,2,3,4,0,False
5781,0,1,2,4,0,1,False
5782,2,0,1,3,4,0,False
5783,0,1,2,0,4,3,False
5784,0,1,2,0,1,3,False
5785,0,1,2,4,3,0,False
5786,0,1,2,0,4,1,False
5787,0,1,2,0,4,3,False
5788,0,1,2,0,4,1,False
5789,1,2,3,4,0,3,False
5790,4,0,1,0,4,3,False
5791,0,1,2,0,4,3,False
5792,0,3,1,4,3,0,False
5793,0,4,2,4,3,0,False
5794,0,2,1,4,1,0,False
5795,0,3,4,4,3,0,True
5796,0,1,2,0,4,3,False
5797,0,1,2,4,0,3,False
5798,1,2,3,3,4,1,False
5799,0,1,2,0,4,3,False
5800,3,2,0,4,0,3,False
5801,0,1,2,4,3,0,False
