,bay_top1,bay_top2,bay_top3,bay_top4,bay_top5,bay_top6,bay_top7,bay_top8,bay_top9,bay_top10,bay_top11,bay_top12,bay_top13,bay_top14,bay_top15,bay_top16,bay_top17,bay_top18,bay_top19,bay_top20,gnt_top1,gnt_top2,gnt_top3,gnt_top4,gnt_top5,gnt_top6,gnt_top7,gnt_top8,gnt_top9,gnt_top10,gnt_top11,gnt_top12,gnt_top13,gnt_top14,gnt_top15,gnt_top16,gnt_top17,gnt_top18,gnt_top19,gnt_top20,match
5684,11,6,0,16,7,2,5,18,9,14,4,12,15,17,1,13,10,8,19,3,0,5,8,16,13,14,9,3,10,6,7,2,4,11,18,1,19,12,15,17,True
5685,2,7,19,11,18,17,16,15,14,13,12,0,9,8,6,5,4,10,1,3,10,2,11,14,6,18,13,4,9,0,12,7,5,16,1,8,3,19,15,17,True
5686,13,2,3,18,17,7,16,9,10,6,15,14,0,12,11,1,8,5,4,19,2,5,1,19,12,0,9,3,13,8,4,10,7,15,18,16,11,14,6,17,True
5687,0,12,16,5,6,7,11,18,17,15,14,13,10,1,9,8,4,2,19,3,2,0,7,10,4,9,13,8,1,5,16,19,11,14,6,3,12,18,15,17,True
5688,1,18,3,11,4,5,15,14,0,13,17,16,10,12,9,8,7,6,2,19,10,7,16,1,9,6,0,13,11,4,3,12,15,18,2,5,8,14,19,17,True
5689,10,16,8,6,1,18,17,13,12,19,9,7,4,2,11,5,14,15,3,0,16,2,10,9,5,18,11,12,7,19,13,0,3,1,8,14,4,6,15,17,True
5690,8,0,7,18,11,1,10,5,6,9,4,3,12,13,14,15,16,17,2,19,3,9,6,11,12,10,2,8,5,16,18,13,7,1,14,4,19,0,17,15,True
5691,1,7,18,17,6,9,13,0,12,16,15,14,10,11,5,4,2,19,8,3,18,2,5,9,10,12,7,3,1,8,16,4,0,13,11,6,19,14,17,15,True
5692,9,18,3,6,1,13,10,17,5,8,15,12,14,16,0,11,7,4,2,19,10,13,5,7,8,4,2,14,16,1,9,19,17,12,18,0,11,3,15,6,True
5693,8,0,7,1,2,4,11,19,6,9,5,14,15,17,12,13,16,10,3,18,7,2,9,8,6,4,13,5,10,12,19,3,14,0,11,1,18,16,15,17,True
5694,1,18,0,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,0,13,7,8,2,10,14,6,19,16,3,11,9,5,18,4,1,12,15,17,True
5695,19,2,4,7,8,12,6,18,16,15,14,0,9,5,3,10,11,13,1,17,4,17,16,18,14,5,1,2,9,7,0,3,10,6,8,19,11,13,12,15,True
5696,18,1,6,8,9,13,3,17,19,5,7,16,2,11,12,15,0,4,10,14,5,7,6,2,0,4,1,10,13,8,16,18,3,9,19,11,14,12,15,17,True
5697,18,15,5,0,1,17,14,13,12,11,10,9,8,6,4,2,7,16,3,19,7,2,1,8,14,13,3,4,18,6,11,0,19,9,12,16,5,10,15,17,True
5698,14,0,1,18,17,16,15,13,12,11,10,9,7,6,5,4,2,19,8,3,8,18,10,2,16,9,7,11,13,15,1,6,5,0,3,19,4,14,12,17,True
5699,5,8,11,0,18,17,16,15,14,13,12,10,1,9,7,6,4,3,2,19,6,1,2,4,19,5,16,13,9,14,10,18,0,8,12,3,7,15,11,17,True
5700,16,12,10,5,18,19,6,7,9,1,11,4,13,14,15,17,2,0,8,3,11,2,6,3,10,9,7,5,4,8,16,1,19,12,13,14,18,0,15,17,True
5701,0,2,17,6,14,9,11,12,18,16,15,13,10,1,8,7,5,4,3,19,10,2,11,7,6,8,9,13,3,14,18,12,0,1,19,5,16,15,4,17,True
5702,5,2,17,12,14,18,7,8,10,4,6,9,1,13,15,16,0,11,3,19,18,11,8,10,4,14,5,16,7,9,2,12,1,6,19,15,13,0,3,17,True
5703,7,8,0,1,14,12,6,19,4,2,5,9,11,13,15,16,17,18,10,3,7,17,2,8,11,1,12,0,19,3,4,9,10,5,6,15,14,16,13,18,True
5704,6,14,12,0,11,18,17,16,15,13,10,1,9,8,7,5,4,3,2,19,6,14,2,9,8,1,10,19,3,13,7,4,18,0,5,11,16,12,15,17,True
5705,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,10,2,9,1,3,11,8,14,15,5,16,18,0,19,13,6,7,4,12,17,True
5706,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,12,14,16,10,19,11,9,4,7,3,0,2,1,6,15,8,5,13,18,17,True
5707,10,16,12,1,8,18,13,9,19,7,4,2,6,11,15,17,5,14,3,0,2,3,14,11,19,8,1,13,4,9,5,16,7,15,12,6,10,18,17,0,True
5708,2,17,9,11,0,13,3,6,7,14,18,16,15,10,12,1,8,5,4,19,10,2,11,9,16,7,12,1,18,0,8,5,6,13,14,19,3,4,15,17,True
5709,12,6,14,10,13,16,9,1,2,17,7,18,15,0,11,5,4,3,19,8,5,12,14,16,4,9,10,8,2,11,19,6,13,3,0,1,18,7,15,17,True
5710,0,16,5,7,1,11,8,13,18,17,15,14,10,12,9,6,4,2,19,3,8,7,10,16,9,1,0,5,4,14,3,6,19,2,13,11,18,12,15,17,True
5711,1,0,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,10,7,9,5,16,14,4,0,19,6,2,13,18,15,12,1,3,8,11,17,True
5712,2,0,11,18,17,16,15,14,13,10,7,6,5,4,1,9,12,8,3,19,0,6,1,2,10,16,9,19,7,13,4,5,14,8,11,18,3,12,17,15,True
5713,18,1,0,19,6,12,14,11,4,5,7,8,9,3,13,15,16,17,2,10,8,2,3,0,5,10,4,9,11,14,7,13,1,16,15,19,6,18,12,17,True
5714,0,11,2,17,7,14,12,18,16,15,13,10,9,8,6,5,4,19,1,3,0,1,4,7,8,6,5,3,19,11,13,10,12,17,9,18,2,14,16,15,True
5715,0,16,6,12,7,10,5,11,2,4,9,1,13,14,15,17,18,19,8,3,8,5,0,2,1,3,13,19,4,11,16,7,10,6,18,14,12,9,15,17,True
5716,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,14,9,8,7,5,3,2,19,13,15,4,11,6,18,12,10,1,0,17,16,True
5717,12,19,6,14,13,11,18,17,16,15,0,9,8,7,5,4,2,10,1,3,2,5,9,0,18,4,10,11,19,8,1,12,7,14,13,15,16,6,3,17,True
5718,16,0,1,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,16,6,4,14,5,1,3,8,2,13,9,10,11,18,0,7,17,12,15,19,True
5719,16,19,9,18,17,13,12,1,10,8,7,4,2,11,6,5,14,15,0,3,2,10,13,8,6,9,0,11,5,7,1,12,3,16,18,19,4,15,17,14,True
5720,5,0,2,17,6,16,9,14,11,13,18,15,10,12,1,8,7,4,19,3,8,2,3,0,5,7,1,4,11,14,6,13,10,18,12,9,16,19,15,17,True
5721,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,2,5,0,16,3,14,10,12,17,11,19,6,8,9,1,13,15,4,18,True
5722,10,9,18,17,16,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,5,10,2,0,4,11,13,19,1,16,9,3,8,6,18,7,14,15,12,17,True
5723,5,0,11,18,17,16,15,14,13,10,6,4,2,1,9,12,8,7,3,19,0,14,3,5,9,4,8,11,6,19,2,7,10,12,16,13,18,17,15,1,True
5724,19,2,18,4,7,8,11,16,15,13,12,10,1,9,6,14,5,17,3,0,14,3,2,4,10,11,7,6,5,0,8,13,19,9,12,18,1,16,15,17,True
5725,19,12,1,18,17,16,15,14,13,11,0,9,8,7,6,5,4,3,2,10,0,5,10,11,2,6,3,8,19,7,13,4,9,1,12,14,15,16,17,18,True
5726,13,9,1,0,11,18,17,16,15,14,12,10,8,7,6,5,4,3,2,19,15,10,8,5,2,13,0,1,14,19,3,12,6,7,18,4,16,17,9,11,True
5727,15,1,0,18,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,2,6,12,3,15,19,8,18,4,14,5,0,13,11,16,10,9,1,17,True
5728,5,0,15,6,12,9,10,8,4,1,13,14,2,17,3,16,18,7,11,19,6,4,5,0,16,14,9,13,3,7,1,10,8,2,19,11,17,12,18,15,True
5729,10,16,12,18,9,1,4,3,5,6,15,13,17,19,11,8,7,2,14,0,2,5,16,15,19,10,6,12,11,9,0,13,3,14,7,18,1,4,8,17,True
5730,10,16,7,8,18,13,12,9,19,4,2,6,11,5,15,17,0,1,14,3,15,10,2,12,7,13,4,8,0,11,19,9,5,16,18,3,14,6,1,17,True
5731,11,0,1,18,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,5,11,9,10,6,2,8,12,13,3,14,7,0,4,16,15,19,1,17,18,True
5732,18,11,0,8,15,12,9,10,6,5,4,7,1,13,14,3,16,17,2,19,16,12,9,5,4,13,1,3,19,14,10,8,6,0,2,18,7,11,15,17,True
5733,12,6,19,9,10,7,16,1,15,18,4,11,13,8,14,0,2,17,5,3,2,5,1,10,7,4,16,14,0,13,12,19,3,6,9,18,8,11,15,17,True
5734,1,3,13,9,10,18,16,15,12,11,19,8,7,6,4,2,14,5,17,0,3,2,8,1,18,0,10,12,9,14,6,19,7,16,13,11,5,4,15,17,True
5735,16,7,0,11,18,17,15,14,13,12,10,1,9,8,6,5,4,3,2,19,5,10,19,6,12,16,3,2,11,14,0,15,8,1,7,9,4,13,18,17,True
5736,0,3,18,5,15,8,11,12,17,16,14,13,10,1,9,7,6,4,2,19,13,6,1,16,0,9,7,5,11,4,8,3,2,14,10,19,18,12,17,15,True
5737,12,2,3,6,7,14,0,18,17,16,15,13,10,11,1,9,8,5,4,19,10,2,8,6,16,3,9,4,5,1,14,0,11,12,13,7,19,18,15,17,True
5738,9,17,4,15,13,11,14,10,18,12,16,19,1,8,7,6,5,2,0,3,12,14,9,18,7,1,5,13,0,11,2,3,6,15,8,16,4,19,10,17,True
5739,18,16,0,1,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,5,10,0,12,16,8,4,9,3,19,6,11,18,2,13,14,1,17,15,True
5740,10,9,15,12,1,13,4,5,6,17,14,2,18,16,11,0,8,7,3,19,8,3,11,1,0,4,7,5,6,9,16,2,13,10,19,14,12,18,15,17,True
5741,1,18,11,0,17,16,15,14,13,12,10,9,8,7,6,5,4,3,2,19,12,9,6,2,1,18,19,7,3,11,13,8,14,0,16,4,5,15,10,17,True
5742,7,1,8,0,15,12,10,6,9,16,18,5,4,3,14,2,19,11,13,17,2,7,5,19,0,10,3,9,11,8,6,1,18,4,13,16,12,14,15,17,True
5743,2,7,0,11,18,17,16,15,14,13,12,10,1,9,8,6,5,4,3,19,16,8,14,2,5,7,1,15,9,6,4,12,18,10,19,3,11,13,0,17,True
5744,16,10,9,18,17,13,12,1,19,7,4,2,8,3,11,6,5,14,15,0,2,10,6,19,9,4,13,3,12,1,16,11,7,8,18,5,15,0,14,17,True
5745,1,0,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,19,6,13,10,14,7,3,2,0,1,9,15,16,5,4,18,12,8,11,17,True
5746,2,7,19,13,3,4,17,8,9,18,16,15,14,0,12,11,1,6,5,10,2,5,4,7,3,10,14,11,13,8,15,19,12,6,9,16,1,18,0,17,True
5747,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,17,18,0,16,19,9,8,2,4,3,5,1,13,10,12,14,6,11,15,True
5748,16,12,10,1,6,0,5,7,9,4,11,13,14,15,2,17,18,19,8,3,2,3,8,9,19,7,12,11,10,1,15,5,0,4,16,18,14,6,13,17,True
5749,10,18,11,9,17,16,13,12,1,19,8,7,4,2,6,5,14,15,0,3,19,5,3,8,10,7,4,11,16,0,13,14,2,18,6,1,9,12,15,17,True
5750,10,9,18,15,14,12,19,6,5,3,7,8,1,11,13,4,16,17,2,0,5,4,2,16,14,3,13,9,18,8,1,19,11,12,7,0,6,10,17,15,True
5751,13,2,3,17,7,9,11,0,18,16,15,14,10,12,1,8,6,5,4,19,16,8,18,14,2,1,3,10,12,9,5,7,11,15,4,13,6,0,17,19,True
5752,16,0,1,18,17,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,8,13,2,9,3,6,7,10,19,15,0,4,18,5,11,16,14,12,1,17,True
5753,11,6,9,0,4,2,18,15,13,12,7,16,19,8,10,1,14,17,5,3,4,16,8,10,1,2,13,7,9,0,18,6,14,3,5,19,12,11,15,17,True
5754,0,6,16,15,18,14,10,5,4,11,13,17,2,12,19,9,7,1,8,3,0,3,8,16,5,6,4,10,7,19,13,11,14,1,9,2,18,15,12,17,True
5755,19,12,2,7,13,5,18,17,16,10,9,8,4,11,14,15,6,0,1,3,10,2,9,8,6,12,5,19,7,3,16,18,13,1,14,4,17,11,0,15,True
5756,10,15,2,4,5,6,17,8,9,1,12,13,14,18,16,0,11,7,19,3,1,8,9,7,2,4,6,18,13,10,11,19,5,12,3,16,14,15,17,0,True
5757,0,3,15,1,17,14,13,12,11,10,9,8,6,5,4,2,19,7,16,18,14,2,13,10,5,0,12,9,8,1,16,18,15,3,11,7,4,19,6,17,True
5758,10,9,18,16,15,13,12,11,19,8,7,6,4,2,1,5,14,17,0,3,10,9,3,5,2,6,16,13,1,8,7,4,0,19,12,14,18,11,15,17,True
5759,5,10,6,8,15,2,4,17,9,1,12,13,14,18,16,0,11,7,3,19,2,10,8,5,1,9,18,13,0,3,12,17,15,16,6,11,4,7,19,14,True
5760,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,14,2,0,6,9,18,4,10,7,13,19,1,8,11,5,16,15,3,12,17,True
5761,11,19,7,8,16,0,5,6,4,9,1,12,13,15,2,18,10,14,17,3,5,12,2,10,11,1,4,3,14,16,13,19,8,0,7,9,18,6,15,17,True
5762,19,7,16,15,8,10,4,2,6,5,9,1,11,12,13,14,18,0,17,3,12,10,5,2,6,19,7,18,13,9,8,3,17,0,4,14,1,11,15,16,True
5763,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,4,10,1,15,12,16,13,2,19,9,7,3,14,6,8,11,5,17,18,0,True
5764,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,2,9,10,8,4,13,5,14,7,6,11,16,19,18,1,0,12,15,3,17,True
5765,1,0,16,6,12,11,18,17,15,14,13,10,9,8,7,5,4,3,2,19,19,9,3,16,4,10,2,5,6,13,14,1,0,8,7,11,18,12,15,17,True
5766,10,11,18,9,15,4,6,12,13,2,3,7,16,19,1,8,5,17,14,0,2,3,1,0,9,8,7,16,5,4,14,19,13,6,11,12,10,18,15,17,True
5767,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,1,6,9,5,10,2,7,15,0,19,18,14,16,4,12,8,13,11,3,17,True
5768,18,15,0,1,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,7,0,12,9,8,11,4,3,1,5,16,6,18,19,2,10,13,14,15,17,True
5769,16,6,12,0,9,18,15,13,11,10,8,7,5,4,2,19,1,14,17,3,14,3,8,16,2,5,13,9,4,7,19,10,1,0,11,18,6,12,15,17,True
5770,11,2,17,12,14,7,10,18,4,5,6,8,9,13,15,16,0,19,1,3,3,10,6,16,1,2,5,9,4,8,11,7,0,19,18,14,13,12,15,17,True
5771,0,11,2,18,17,6,14,16,15,13,10,9,5,4,1,12,8,7,3,19,0,3,16,5,9,4,6,8,13,19,1,10,12,11,2,18,7,14,15,17,True
5772,10,9,18,16,15,13,12,11,1,19,8,7,6,4,2,5,14,3,17,0,2,11,8,9,10,5,16,7,12,15,18,3,6,19,14,13,1,17,4,0,True
5773,10,6,16,7,8,1,18,13,12,11,19,9,4,2,15,5,17,0,14,3,10,2,6,12,8,3,9,7,13,5,16,18,14,19,1,4,11,0,15,17,True
5774,17,6,8,9,1,13,4,10,2,3,5,18,11,12,14,15,0,16,7,19,16,1,3,5,14,13,4,12,9,6,8,2,0,7,10,18,11,17,19,15,True
5775,0,5,11,6,16,2,17,14,18,15,13,10,4,12,9,1,19,7,3,8,3,0,5,9,11,14,16,8,4,6,2,19,13,10,7,18,1,12,17,15,True
5776,0,9,17,16,14,12,11,10,6,2,8,7,1,5,13,4,15,18,19,3,3,16,11,13,7,1,2,10,15,5,9,18,19,12,14,0,8,4,6,17,True
5777,10,14,9,18,17,16,13,12,1,19,8,7,6,4,2,11,5,15,3,0,9,2,12,3,10,19,8,14,0,16,6,1,5,7,11,18,13,4,15,17,True
5778,4,10,1,18,17,16,13,12,11,19,9,8,7,2,6,14,15,5,3,0,2,8,14,13,7,0,10,11,16,12,6,4,3,9,19,5,18,1,15,17,True
5779,11,16,19,4,8,5,12,7,1,15,0,6,2,10,9,13,14,18,17,3,11,2,14,13,4,8,9,10,1,16,18,0,7,5,6,3,12,19,15,17,True
5780,10,13,18,3,17,6,8,9,1,16,15,14,0,12,11,7,5,4,2,19,14,2,12,4,13,11,9,1,8,7,3,0,16,5,6,10,18,19,17,15,True
5781,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,8,4,1,0,11,6,16,3,13,5,7,2,10,9,14,18,12,15,19,17,True
5782,4,15,14,0,11,18,17,16,13,12,10,1,9,8,7,6,5,3,2,19,6,16,7,8,3,10,13,9,17,2,12,1,0,11,14,15,5,4,18,19,True
5783,15,9,14,17,4,11,13,10,18,5,6,1,12,16,0,8,7,2,19,3,0,6,18,1,10,2,9,12,3,13,15,7,14,11,19,8,5,4,16,17,True
5784,18,16,1,10,9,17,13,12,19,8,7,4,2,11,6,5,14,15,3,0,7,13,4,9,10,2,1,5,18,11,19,6,8,14,16,3,15,0,12,17,True
5785,15,0,1,18,17,16,14,13,12,11,10,9,8,7,6,5,4,3,2,19,0,3,7,5,4,16,6,9,2,10,8,11,14,1,13,18,19,12,15,17,True
5786,8,10,18,12,7,9,1,17,16,13,19,5,4,2,11,6,15,3,0,14,8,2,1,10,9,18,11,7,3,0,4,16,13,12,5,6,14,19,17,15,True
5787,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,2,19,3,9,5,6,18,2,1,12,16,19,11,4,13,3,0,10,14,8,7,17,15,True
5788,17,6,9,0,14,2,3,18,16,8,1,11,13,15,10,12,7,5,4,19,2,1,9,3,10,11,16,6,8,4,13,7,0,5,18,14,19,15,12,17,True
5789,16,10,11,6,14,12,18,17,15,13,0,1,9,8,7,5,4,3,2,19,15,4,2,10,14,5,12,19,1,3,7,16,6,0,13,8,11,9,18,17,True
5790,7,0,11,5,8,2,17,14,6,9,12,16,1,15,18,10,13,4,19,3,14,4,11,6,3,2,8,16,10,19,1,5,7,18,12,13,0,9,15,17,True
5791,4,17,15,14,11,13,18,9,10,1,2,5,0,8,6,19,12,7,16,3,1,4,6,7,10,12,2,9,16,13,8,14,18,3,0,19,5,15,17,11,True
5792,2,6,9,11,0,17,14,12,18,16,15,13,10,1,8,7,4,19,5,3,3,4,18,6,0,12,1,11,10,2,13,14,5,8,16,19,7,9,15,17,True
5793,18,16,1,10,7,9,17,13,12,19,8,6,4,2,11,5,14,15,0,3,2,10,5,16,0,7,9,12,8,14,11,1,19,3,4,18,13,15,6,17,True
5794,19,16,8,18,13,12,1,9,10,7,4,2,17,6,11,15,5,14,3,0,2,6,7,9,10,5,8,4,3,16,1,14,13,12,19,18,11,0,15,17,True
5795,2,7,3,17,9,13,0,12,18,16,15,14,10,11,1,8,6,5,4,19,10,13,3,2,4,9,16,11,6,19,1,7,8,5,12,17,18,14,0,15,True
5796,14,0,1,18,17,16,15,13,12,11,10,9,8,7,6,5,4,3,2,19,16,5,18,0,10,7,8,1,9,14,3,6,2,4,13,11,19,15,12,17,True
5797,1,11,10,15,2,18,4,5,6,17,9,12,13,14,16,0,7,19,8,3,4,1,7,9,16,2,5,11,18,3,19,13,10,0,8,14,6,12,15,17,True
5798,10,1,16,12,18,17,15,14,13,11,0,9,8,7,6,5,4,3,2,19,1,14,3,17,10,7,12,11,13,4,9,18,16,15,0,8,6,5,2,19,True
5799,2,16,7,13,9,10,11,18,15,12,19,1,8,6,4,14,5,17,3,0,16,10,2,14,7,8,5,9,12,6,0,11,19,3,13,18,1,4,15,17,True
5800,15,14,0,11,18,12,10,6,5,9,1,19,7,13,4,3,16,17,2,8,14,1,4,8,5,11,6,10,16,0,3,9,7,2,19,12,13,18,15,17,True
5801,1,16,19,15,2,18,4,17,6,7,8,9,11,13,14,0,12,5,3,10,10,4,13,7,8,5,16,9,1,6,14,0,12,19,11,18,17,2,3,15,True
5802,8,9,1,13,10,6,17,2,18,4,5,7,12,16,15,19,14,3,11,0,2,13,10,7,8,11,1,16,5,4,9,3,19,14,0,15,12,18,6,17,True
5803,0,5,11,8,7,19,6,4,3,9,1,2,12,13,14,15,16,17,18,10,12,3,13,8,0,18,10,6,4,1,7,11,16,2,19,5,9,14,17,15,True
5804,1,10,9,18,17,16,13,12,19,8,7,4,2,11,6,5,14,15,3,0,8,0,10,5,7,14,13,11,9,18,4,2,16,3,19,6,1,15,17,12,True
5805,0,14,9,2,17,11,6,19,12,4,15,7,1,5,13,16,3,8,18,10,0,10,11,13,7,5,3,9,4,12,16,8,2,14,19,6,1,18,15,17,True
5806,7,0,11,18,17,16,15,14,13,12,10,1,9,6,5,4,2,19,8,3,2,13,10,8,11,7,0,15,9,4,18,12,3,19,5,14,17,6,1,16,True
5807,0,9,18,17,16,13,12,1,10,8,7,4,2,19,11,6,5,14,15,3,8,2,1,4,12,14,18,7,13,11,16,0,6,5,3,19,9,10,15,17,True
5808,10,16,12,6,9,18,15,11,0,5,4,3,8,1,7,13,14,17,2,19,6,11,4,7,13,16,12,14,10,19,0,2,8,15,5,18,3,17,9,1,True
5809,19,16,15,5,11,18,17,14,13,12,0,1,9,8,7,6,4,3,2,10,7,0,2,3,13,9,4,16,19,8,5,12,6,14,10,11,1,17,18,15,True
5810,0,11,2,17,6,14,18,16,15,13,10,9,5,4,1,12,8,7,3,19,0,16,5,18,3,8,11,9,6,19,4,7,10,2,13,1,14,12,15,17,True
5811,16,1,10,12,18,17,15,14,13,11,0,9,8,7,6,5,4,3,2,19,16,10,11,18,8,7,1,0,2,4,12,13,6,9,3,15,14,19,5,17,True
5812,18,3,10,15,5,6,9,12,4,17,8,1,13,14,16,0,11,7,2,19,4,2,14,6,18,7,3,1,5,12,11,13,8,19,10,16,9,0,17,15,True
5813,10,4,11,6,14,18,17,16,13,12,19,1,9,8,7,2,15,5,3,0,9,2,1,15,14,8,10,7,6,3,12,0,16,5,18,13,19,4,11,17,True
5814,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,2,18,0,8,12,6,9,7,19,5,4,16,13,10,11,14,3,1,15,17,True
5815,18,8,0,11,17,16,15,14,13,12,10,1,9,7,6,5,4,3,2,19,2,10,8,6,13,5,16,4,19,11,9,14,7,0,12,3,15,1,18,17,True
5816,19,16,12,1,18,17,15,14,13,11,0,9,8,7,6,5,4,3,2,10,2,12,10,11,13,8,19,5,9,14,16,7,4,1,3,6,0,18,15,17,True
5817,19,8,1,18,16,15,13,12,11,10,9,7,6,4,2,5,14,3,17,0,0,9,7,16,1,4,3,13,10,5,11,8,2,18,12,6,19,14,17,15,True
5818,18,1,15,11,4,14,0,5,6,9,12,13,17,10,7,2,19,8,16,3,4,12,18,1,11,13,5,7,14,3,6,9,16,0,2,19,8,10,15,17,True
5819,12,19,13,14,2,17,7,11,18,16,15,0,1,9,8,6,5,4,3,10,2,6,7,5,3,8,4,10,0,13,11,12,14,16,19,9,1,18,15,17,True
5820,5,0,11,18,17,16,15,14,13,12,10,9,7,6,4,2,19,8,1,3,14,4,17,15,11,2,8,18,5,0,10,3,7,1,6,13,19,9,16,12,True
5821,2,7,13,17,9,3,6,10,19,18,1,11,12,0,8,16,4,5,14,15,2,5,12,1,10,7,11,3,9,16,8,6,18,4,19,13,0,14,15,17,True
5822,17,16,10,9,18,13,12,1,19,8,7,4,2,11,6,5,14,15,3,0,18,9,3,2,10,7,19,0,5,13,14,17,8,11,15,12,1,6,4,16,True
5823,12,6,10,9,18,15,14,19,5,7,1,11,13,4,3,16,17,2,0,8,9,1,6,0,13,14,12,8,7,5,2,4,10,3,11,15,16,19,18,17,True
5824,17,4,13,9,10,11,18,16,15,14,12,19,1,8,7,2,6,5,3,0,16,2,7,1,5,9,0,13,8,18,14,19,11,4,6,12,10,3,15,17,True
5825,5,1,0,11,18,17,16,15,14,13,12,10,9,8,7,6,4,3,2,19,5,10,11,9,2,7,13,4,0,14,6,8,1,15,17,16,3,19,12,18,True
5826,19,12,13,2,4,6,7,8,14,18,17,16,15,0,11,1,9,5,10,3,11,7,2,10,13,9,0,14,1,8,19,15,18,4,12,3,6,5,16,17,True
5827,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,3,18,8,16,10,13,0,7,19,12,9,11,2,6,1,5,14,15,4,17,True
5828,5,7,0,11,18,17,16,15,14,13,12,10,1,9,8,6,4,3,2,19,2,9,8,7,10,5,1,12,3,15,19,16,11,13,4,0,17,14,6,18,True
5829,19,1,18,17,16,15,14,13,12,11,0,9,8,7,6,5,4,3,2,10,12,5,6,3,1,8,2,11,16,18,0,10,13,9,4,7,19,14,17,15,True
5830,1,2,15,10,16,6,12,9,13,11,19,8,7,4,18,0,14,17,5,3,7,4,2,1,9,0,13,3,19,6,12,8,10,16,5,14,18,11,17,15,True
5831,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,19,1,17,2,9,5,11,7,6,10,18,13,14,8,12,16,0,4,15,3,True
5832,0,7,8,11,18,17,16,15,14,13,12,10,1,9,6,5,4,2,19,3,2,10,9,11,12,7,13,5,19,15,8,3,0,1,14,6,4,16,18,17,True
5833,0,11,18,17,16,15,14,13,10,6,5,4,2,9,8,12,7,19,1,3,9,0,11,16,6,5,1,13,3,14,7,2,4,10,12,19,8,18,15,17,True
5834,18,3,10,11,6,15,9,12,17,16,13,19,1,8,7,5,4,2,14,0,11,1,0,2,18,3,8,6,5,12,14,10,4,13,9,7,16,19,17,15,True
5835,1,9,6,10,12,11,18,15,0,4,7,13,16,8,5,14,2,17,19,3,0,8,6,7,5,2,9,1,10,16,13,4,14,3,18,12,19,11,15,17,True
5836,0,7,1,8,19,5,6,4,3,9,2,11,12,13,14,15,16,17,18,10,2,5,1,7,9,18,0,8,10,3,11,12,13,14,16,4,19,15,6,17,True
5837,0,1,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,19,3,4,16,8,14,9,5,0,6,11,1,2,7,13,10,12,19,18,15,17,True
5838,10,9,18,16,15,13,12,11,1,19,8,7,6,4,2,5,14,3,17,0,3,2,14,5,12,18,6,10,0,16,7,8,9,4,1,11,15,13,19,17,True
5839,2,7,8,0,12,18,17,16,15,14,13,10,11,1,9,6,5,4,3,19,2,6,1,3,4,5,9,10,13,11,8,16,19,7,14,0,18,12,15,17,True
5840,10,5,18,19,4,3,6,7,8,9,1,11,12,13,15,16,2,0,14,17,19,15,11,9,3,6,2,7,12,1,5,14,16,0,13,8,10,4,18,17,True
5841,5,0,11,18,17,16,15,14,13,12,10,1,9,8,7,6,4,3,2,19,4,11,7,18,15,19,0,5,8,3,1,14,2,9,10,16,13,6,12,17,True
5842,7,0,2,18,5,8,1,11,13,17,16,15,14,10,12,9,6,4,19,3,11,3,8,0,7,5,16,9,2,4,19,1,12,13,18,6,10,14,15,17,True
5843,0,11,18,17,16,15,14,13,10,6,5,4,2,9,1,8,12,7,3,19,15,8,18,0,11,17,16,14,13,12,10,1,9,7,6,5,4,3,2,19,True
5844,5,10,15,2,4,6,17,8,9,1,12,13,14,18,16,0,11,7,3,19,8,19,9,0,2,11,5,10,7,16,3,4,13,12,6,14,18,15,1,17,True
